"OutputName","OutputDataType","OutputGroup","OutputRefBlock","OutputInternalSymbol","InputName","InputDataType","InputGroup","InputRefBlock","InputInternalSymbol","DependencyKind","DependencyConfidence","Explanation","FaultInjectionHint","Evidence"
"Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC1_1.DC1_PDUSts_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftDCDCDataToBus/DCDC1_1/DC1_PDUSts_ToBus","Veh_1_B.VCar_Outport_ce","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.DC1_PDUSts_Value; Veh_1_P.OvrdVal_Value_hk. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ce"
"Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC1_1.DC1_WorkingMode_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftDCDCDataToBus/DCDC1_1/DC1_WorkingMode_ToBus","Veh_1_B.VCar_Outport_aqm","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.DC1_WorkingMode_Value; Veh_1_P.OvrdVal_Value_es. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_aqm"
"Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC1_1.NTC_AverageTemp_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftDCDCDataToBus/DCDC1_1/NTC_AverageTemp_ToBus","Veh_1_B.VCar_Outport_kn","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.NTC_AverageTemp_Value; Veh_1_P.OvrdVal_Value_dv. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kn"
"Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC1_1_MsgEnable.DCDC1_1_MsgDisable","Bool","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftDCDCDataToBus/DCDC1_1_MsgEnable/DCDC1_1_MsgDisable","Veh_1_B.VCar_Outport_ll","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.body_out_MsgEnable_Value; Veh_1_P.DCDC_MsgEnable_Value; Veh_1_P.DCDC1_1EnableOvrdVal_Value; Veh_1_P.OvrdVal_Value_bp; Veh_1_P.OvrdVal_Value_ez. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ll"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_CANMsgFault_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_CANMsgFault_ToBus","Veh_1_B.VCar_Outport_kp","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_CANMsgFault_Value; Veh_1_P.OvrdVal_Value_oit. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kp"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_ChargeCurrent_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_ChargeCurrent_ToBus","Veh_1_B.VCar_Outport_e4","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_ChargeCurrent_Value; Veh_1_P.OvrdVal_Value_ed. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_e4"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_ChargeVoltage_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_ChargeVoltage_ToBus","Veh_1_B.VCar_Outport_lb","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_ChargeVoltage_Value; Veh_1_P.OvrdVal_Value_jb. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_lb"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_FanFault_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_FanFault_ToBus","Veh_1_B.VCar_Outport_do","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_FanFault_Value; Veh_1_P.OvrdVal_Value_ph. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_do"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighCurrOutputFault_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_HighCurrOutputFault_ToBus","Veh_1_B.VCar_Outport_b5","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_HighCurrOutputFault_Value; Veh_1_P.OvrdVal_Value_dp. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_b5"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighVoltOutputOverVolt_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_HighVoltOutputOverVolt_ToBus","Veh_1_B.VCar_Outport_bfc","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_HighVoltOutputOverVolt_Valu; Veh_1_P.OvrdVal_Value_cq. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bfc"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighVoltOutputShortCircuit_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_HighVoltOutputShortCircuit_ToBus","Veh_1_B.VCar_Outport_be","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_HighVoltOutputShortCircuit_; Veh_1_P.OvrdVal_Value_js. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_be"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighVoltOutputUnderVolt_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_HighVoltOutputUnderVolt_ToBus","Veh_1_B.VCar_Outport_c5","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_HighVoltOutputUnderVolt_Val; Veh_1_P.OvrdVal_Value_ea. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_c5"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_InputOverVolt_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_InputOverVolt_ToBus","Veh_1_B.VCar_Outport_bk","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_InputOverVolt_Value; Veh_1_P.OvrdVal_Value_mz. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bk"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_InputUnderVolt_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_InputUnderVolt_ToBus","Veh_1_B.VCar_Outport_dg2","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_InputUnderVolt_Value; Veh_1_P.OvrdVal_Value_gs. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_dg2"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_LowVoltOTFault_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_LowVoltOTFault_ToBus","Veh_1_B.VCar_Outport_ps","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_LowVoltOTFault_Value; Veh_1_P.OvrdVal_Value_fqc. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ps"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_NoBattery_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_NoBattery_ToBus","Veh_1_B.VCar_Outport_b2r","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_NoBattery_Value; Veh_1_P.OvrdVal_Value_bf. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_b2r"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_OverTemp_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_OverTemp_ToBus","Veh_1_B.VCar_Outport_ax","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_OverTemp_Value; Veh_1_P.OvrdVal_Value_gwi. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ax"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_State_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1/OBC_State_ToBus","Veh_1_B.VCar_Outport_n1","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_State_Value; Veh_1_P.OvrdVal_Value_er. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_n1"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1_MsgEnable.OBC_1_MsgDisable","Bool","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_1_MsgEnable/OBC_1_MsgDisable","Veh_1_B.VCar_Outport_liw","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.body_out_MsgEnable_Value; Veh_1_P.OBC_1EnableOvrdVal_Value; Veh_1_P.OBC_MsgEnable_Value; Veh_1_P.OvrdVal_Value_gdk; Veh_1_P.OvrdVal_Value_gh. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_liw"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_ACVolageSts_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_ACVolageSts_ToBus","Veh_1_B.VCar_Outport_bo","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_ACVolageSts_Value; Veh_1_P.OvrdVal_Value_jj. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_bo"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_BattConnectSts_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_BattConnectSts_ToBus","Veh_1_B.VCar_Outport_kmn","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_BattConnectSts_Value; Veh_1_P.OvrdVal_Value_maq. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_kmn"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_CommOverTime_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_CommOverTime_ToBus","Veh_1_B.VCar_Outport_jn","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_CommOverTime_Value; Veh_1_P.OvrdVal_Value_ic. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_jn"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_CP_Sts_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_CP_Sts_ToBus","Veh_1_B.VCar_Outport_fb","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_CP_Sts_Value; Veh_1_P.OvrdVal_Value_mkh. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_fb"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_HWSts_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_HWSts_ToBus","Veh_1_B.VCar_Outport_i1j","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_HWSts_Value; Veh_1_P.OvrdVal_Value_ab. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_i1j"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_HWVersion_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_HWVersion_ToBus","Veh_1_B.VCar_Outport_j3","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_HWVersion_Value; Veh_1_P.OvrdVal_Value_dn. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_j3"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_SoftVersion_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_SoftVersion_ToBus","Veh_1_B.VCar_Outport_oq","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_SoftVersion_Value; Veh_1_P.OvrdVal_Value_cec. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_oq"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_Temp_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_Temp_ToBus","Veh_1_B.VCar_Outport_ec","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_Temp_Value; Veh_1_P.OvrdVal_Value_n5. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_ec"
"Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_TempSts_ToBus","Double","Body CAN output","Veh_1/ToVCU/bodyCAN_out/SoftOBCDataToBus/OBC_2/OBC_TempSts_ToBus","Veh_1_B.VCar_Outport_n45","<none>","","","","","Parameter/state only","Static generated-C data flow","No external model input was reached. Terminal/unresolved nodes: Veh_1_P.OBC_TempSts_Value; Veh_1_P.OvrdVal_Value_og. Use runtime testing before treating this output as an injection observation.","Prefer outputs with a resolved external input in the same function chain for initial injection tests.","Veh_1_code_info_extio.xml + Veh_1.c: Veh_1_B.VCar_Outport_n45"
